recipe_id,recipe_name,image_url,ingredients,cooking_directions,nutritions
240488,"Pork Loin, Apples, and Sauerkraut",https://images.media-allrecipes.com/userphotos/720x405/1897772.jpg,sauerkraut drained^Granny Smith apples sliced^large onion^caraway seeds^apple cider divided^brown sugar^Rub:^Thai seasoning^salt^garlic powder^ground black pepper^boneless pork loin roast,"{'directions': u'Prep\n15 m\nCook\n2 h 30 m\nReady In\n2 h 45 m\nPreheat oven to 325 degrees F (165 degrees C).\nMix sauerkraut, apples, onion, and caraway seeds in a large roasting pan. Stir 1/4 cup apple cider and brown sugar together in a separate bowl; pour over sauerkraut mixture.\nStir Thai seasoning, salt, garlic powder, and black pepper together in a small bowl; rub onto the top and bottom of the roast.\nMake an indentation in the center of the sauerkraut mixture and place the seasoned roast in the indentation. Pour the remaining apple cider around the roast.\nBake in the preheated oven for 1 hour; baste roast with juices. Continue baking roast, basting every 30 minutes, until cooked through, 2 1/2 to 3 hours. An instant-read thermometer inserted into the center should read at least 145 degrees F (63 degrees C).'}","{u'niacin': {u'hasCompleteData': False, u'name': u'Niacin Equivalents', u'amount': 15.6016, u'percentDailyValue': u'120', u'displayValue': u'16', u'unit': u'mg'}, u'sugars': {u'hasCompleteData': False, u'name': u'Sugars', u'amount': 19.84146, u'percentDailyValue': u'0', u'displayValue': u'19.8', u'unit': u'g'}, u'sodium': {u'hasCompleteData': False, u'name': u'Sodium', u'amount': 2606.764, u'percentDailyValue': u'104', u'displayValue': u'2607', u'unit': u'mg'}, u'carbohydrates': {u'hasCompleteData': True, u'name': u'Carbohydrates', u'amount': 32.08176, u'percentDailyValue': u'10', u'displayValue': u'32.1', u'unit': u'g'}, u'vitaminB6': {u'hasCompleteData': False, u'name': u'Vitamin B6', u'amount': 1.328631, u'percentDailyValue': u'83', u'displayValue': u'1', u'unit': u'mg'}, u'calories': {u'hasCompleteData': True, u'name': u'Calories', u'amount': 371.7219, u'percentDailyValue': u'19', u'displayValue': u'372', u'unit': u'kcal'}, u'thiamin': {u'hasCompleteData': False, u'name': u'Thiamin', u'amount': 0.8423121, u'percentDailyValue': u'84', u'displayValue': u'< 1', u'unit': u'mg'}, u'fat': {u'hasCompleteData': True, u'name': u'Fat', u'amount': 11.67521, u'percentDailyValue': u'18', u'displayValue': u'11.7', u'unit': u'g'}, u'folate': {u'hasCompleteData': False, u'name': u'Folate', u'amount': 83.73925, u'percentDailyValue': u'47', u'displayValue': u'84', u'unit': u'mcg'}, u'caloriesFromFat': {u'hasCompleteData': True, u'name': u'Calories from Fat', u'amount': 105.0769, u'percentDailyValue': u'-', u'displayValue': u'105', u'unit': u'kcal'}, u'calcium': {u'hasCompleteData': True, u'name': u'Calcium', u'amount': 135.4538, u'percentDailyValue': u'17', u'displayValue': u'135', u'unit': u'mg'}, u'fiber': {u'hasCompleteData': False, u'name': u'Dietary Fiber', u'amount': 10.22336, u'percentDailyValue': u'41', u'displayValue': u'10.2', u'unit': u'g'}, u'magnesium': {u'hasCompleteData': False, u'name': u'Magnesium', u'amount': 80.73712, u'percentDailyValue': u'29', u'displayValue': u'81', u'unit': u'mg'}, u'iron': {u'hasCompleteData': True, u'name': u'Iron', u'amount': 6.622245, u'percentDailyValue': u'66', u'displayValue': u'7', u'unit': u'mg'}, u'cholesterol': {u'hasCompleteData': False, u'name': u'Cholesterol', u'amount': 99.2, u'percentDailyValue': u'33', u'displayValue': u'99', u'unit': u'mg'}, u'protein': {u'hasCompleteData': True, u'name': u'Protein', u'amount': 36.39878, u'percentDailyValue': u'73', u'displayValue': u'36.4', u'unit': u'g'}, u'vitaminA': {u'hasCompleteData': False, u'name': u'Vitamin A - IU', u'amount': 73.17785, u'percentDailyValue': u'1', u'displayValue': u'73', u'unit': u'IU'}, u'potassium': {u'hasCompleteData': False, u'name': u'Potassium', u'amount': 1088.923, u'percentDailyValue': u'31', u'displayValue': u'1089', u'unit': u'mg'}, u'saturatedFat': {u'hasCompleteData': False, u'name': u'Saturated Fat', u'amount': 3.646474, u'percentDailyValue': u'18', u'displayValue': u'3.6', u'unit': u'g'}, u'vitaminC': {u'hasCompleteData': False, u'name': u'Vitamin C', u'amount': 52.76848, u'percentDailyValue': u'88', u'displayValue': u'53', u'unit': u'mg'}}
"
218939,Foolproof Rosemary Chicken Wings,https://images.media-allrecipes.com/userphotos/720x405/3852182.jpg,chicken wings^sprigs rosemary^head garlic^olive oil^lemon pepper^seasoned salt,"{'directions': u""Prep\n20 m\nCook\n40 m\nReady In\n1 h\nPreheat an oven to 350 degrees F (175 degrees C).\nArrange the chicken wings, rosemary, and garlic cloves on a broiler-proof baking sheet, making sure the chicken pieces are not touching. Drizzle the olive oil over the chicken and garlic. Season the wings on all sides with the lemon pepper and seasoned salt.\nBake in the preheated oven until chicken meat is no longer pink at the bone and the juices run clear, 35 to 40 minutes, turning the wings once about halfway through the cooking time. An instant-read thermometer inserted into the thickest part of a wing should read at least 160 degrees F (70 degrees C).\nTake the baking sheet from the oven and set the oven's broiler to High. Remove the garlic and rosemary from the sheet and set aside. Turn the wings again.\nBroil the wings until golden brown, about 5 minutes. Garnish with the rosemary sprigs and garlic to serve.""}","{u'niacin': {u'hasCompleteData': True, u'name': u'Niacin Equivalents', u'amount': 10.06679, u'percentDailyValue': u'77', u'displayValue': u'10', u'unit': u'mg'}, u'sugars': {u'hasCompleteData': False, u'name': u'Sugars', u'amount': 0.2361299, u'percentDailyValue': u'0', u'displayValue': u'0.2', u'unit': u'g'}, u'sodium': {u'hasCompleteData': True, u'name': u'Sodium', u'amount': 762.805, u'percentDailyValue': u'31', u'displayValue': u'763', u'unit': u'mg'}, u'carbohydrates': {u'hasCompleteData': True, u'name': u'Carbohydrates', u'amount': 6.071931, u'percentDailyValue': u'2', u'displayValue': u'6.1', u'unit': u'g'}, u'vitaminB6': {u'hasCompleteData': True, u'name': u'Vitamin B6', u'amount': 0.5538, u'percentDailyValue': u'35', u'displayValue': u'< 1', u'unit': u'mg'}, u'calories': {u'hasCompleteData': True, u'name': u'Calories', u'amount': 335.1655, u'percentDailyValue': u'17', u'displayValue': u'335', u'unit': u'kcal'}, u'thiamin': {u'hasCompleteData': False, u'name': u'Thiamin', u'amount': 0.06496, u'percentDailyValue': u'6', u'displayValue': u'< 1', u'unit': u'mg'}, u'fat': {u'hasCompleteData': True, u'name': u'Fat', u'amount': 23.62519, u'percentDailyValue': u'36', u'displayValue': u'23.6', u'unit': u'g'}, u'folate': {u'hasCompleteData': True, u'name': u'Folate', u'amount': 6.907802, u'percentDailyValue': u'4', u'displayValue': u'7', u'unit': u'mcg'}, u'caloriesFromFat': {u'hasCompleteData': True, u'name': u'Calories from Fat', u'amount': 212.6267, u'percentDailyValue': u'-', u'displayValue': u'213', u'unit': u'kcal'}, u'calcium': {u'hasCompleteData': True, u'name': u'Calcium', u'amount': 60.08832, u'percentDailyValue': u'8', u'displayValue': u'60', u'unit': u'mg'}, u'fiber': {u'hasCompleteData': True, u'name': u'Dietary Fiber', u'amount': 0.8866814, u'percentDailyValue': u'4', u'displayValue': u'0.9', u'unit': u'g'}, u'magnesium': {u'hasCompleteData': True, u'name': u'Magnesium', u'amount': 24.21298, u'percentDailyValue': u'9', u'displayValue': u'24', u'unit': u'mg'}, u'iron': {u'hasCompleteData': True, u'name': u'Iron', u'amount': 1.704567, u'percentDailyValue': u'17', u'displayValue': u'2', u'unit': u'mg'}, u'cholesterol': {u'hasCompleteData': True, u'name': u'Cholesterol', u'amount': 71.4, u'percentDailyValue': u'24', u'displayValue': u'71', u'unit': u'mg'}, u'protein': {u'hasCompleteData': True, u'name': u'Protein', u'amount': 23.91265, u'percentDailyValue': u'48', u'displayValue': u'23.9', u'unit': u'g'}, u'vitaminA': {u'hasCompleteData': True, u'name': u'Vitamin A - IU', u'amount': 359.364, u'percentDailyValue': u'7', u'displayValue': u'359', u'unit': u'IU'}, u'potassium': {u'hasCompleteData': True, u'name': u'Potassium', u'amount': 249.1827, u'percentDailyValue': u'7', u'displayValue': u'249', u'unit': u'mg'}, u'saturatedFat': {u'hasCompleteData': True, u'name': u'Saturated Fat', u'amount': 5.683611, u'percentDailyValue': u'28', u'displayValue': u'5.7', u'unit': u'g'}, u'vitaminC': {u'hasCompleteData': True, u'name': u'Vitamin C', u'amount': 5.307448, u'percentDailyValue': u'9', u'displayValue': u'5', u'unit': u'mg'}}
"
87211,Chicken Pesto Paninis,https://images.media-allrecipes.com/userphotos/720x405/956156.jpg,focaccia bread quartered^prepared basil pesto^diced cooked chicken^diced green bell pepper^diced red onion^shredded Monterey Jack cheese,"{'directions': u'Prep\n15 m\nCook\n5 m\nReady In\n20 m\nPreheat a panini grill.\nSlice each quarter of focaccia bread in half horizontally. Spread each half with pesto. Layer bottom halves with equal amounts chicken, bell pepper, onion, and cheese. Top with remaining focaccia halves, forming 4 sandwiches.\nGrill paninis 5 minutes in the preheated grill, or until focaccia bread is golden brown and cheese is melted.'}","{u'niacin': {u'hasCompleteData': True, u'name': u'Niacin Equivalents', u'amount': 13.22826, u'percentDailyValue': u'102', u'displayValue': u'13', u'unit': u'mg'}, u'sugars': {u'hasCompleteData': False, u'name': u'Sugars', u'amount': 1.97421, u'percentDailyValue': u'0', u'displayValue': u'2', u'unit': u'g'}, u'sodium': {u'hasCompleteData': True, u'name': u'Sodium', u'amount': 1075.527, u'percentDailyValue': u'43', u'displayValue': u'1076', u'unit': u'mg'}, u'carbohydrates': {u'hasCompleteData': True, u'name': u'Carbohydrates', u'amount': 60.85943, u'percentDailyValue': u'20', u'displayValue': u'60.9', u'unit': u'g'}, u'vitaminB6': {u'hasCompleteData': True, u'name': u'Vitamin B6', u'amount': 0.2734955, u'percentDailyValue': u'17', u'displayValue': u'< 1', u'unit': u'mg'}, u'calories': {u'hasCompleteData': True, u'name': u'Calories', u'amount': 640.5617, u'percentDailyValue': u'32', u'displayValue': u'641', u'unit': u'kcal'}, u'thiamin': {u'hasCompleteData': False, u'name': u'Thiamin', u'amount': 0.03088, u'percentDailyValue': u'3', u'displayValue': u'< 1', u'unit': u'mg'}, u'fat': {u'hasCompleteData': True, u'name': u'Fat', u'amount': 29.36761, u'percentDailyValue': u'45', u'displayValue': u'29.4', u'unit': u'g'}, u'folate': {u'hasCompleteData': True, u'name': u'Folate', u'amount': 234.2137, u'percentDailyValue': u'130', u'displayValue': u'234', u'unit': u'mcg'}, u'caloriesFromFat': {u'hasCompleteData': True, u'name': u'Calories from Fat', u'amount': 264.3085, u'percentDailyValue': u'-', u'displayValue': u'264', u'unit': u'kcal'}, u'calcium': {u'hasCompleteData': True, u'name': u'Calcium', u'amount': 528.4617, u'percentDailyValue': u'66', u'displayValue': u'528', u'unit': u'mg'}, u'fiber': {u'hasCompleteData': True, u'name': u'Dietary Fiber', u'amount': 4.441335, u'percentDailyValue': u'18', u'displayValue': u'4.4', u'unit': u'g'}, u'magnesium': {u'hasCompleteData': True, u'name': u'Magnesium', u'amount': 64.67662, u'percentDailyValue': u'23', u'displayValue': u'65', u'unit': u'mg'}, u'iron': {u'hasCompleteData': True, u'name': u'Iron', u'amount': 5.01162, u'percentDailyValue': u'50', u'displayValue': u'5', u'unit': u'mg'}, u'cholesterol': {u'hasCompleteData': True, u'name': u'Cholesterol', u'amount': 61.38938, u'percentDailyValue': u'20', u'displayValue': u'61', u'unit': u'mg'}, u'protein': {u'hasCompleteData': True, u'name': u'Protein', u'amount': 32.37537, u'percentDailyValue': u'65', u'displayValue': u'32.4', u'unit': u'g'}, u'vitaminA': {u'hasCompleteData': True, u'name': u'Vitamin A - IU', u'amount': 604.7537, u'percentDailyValue': u'12', u'displayValue': u'605', u'unit': u'IU'}, u'potassium': {u'hasCompleteData': True, u'name': u'Potassium', u'amount': 348.8067, u'percentDailyValue': u'10', u'displayValue': u'349', u'unit': u'mg'}, u'saturatedFat': {u'hasCompleteData': True, u'name': u'Saturated Fat', u'amount': 10.91876, u'percentDailyValue': u'55', u'displayValue': u'10.9', u'unit': u'g'}, u'vitaminC': {u'hasCompleteData': True, u'name': u'Vitamin C', u'amount': 18.01502, u'percentDailyValue': u'30', u'displayValue': u'18', u'unit': u'mg'}}
"
245714,Potato Bacon Pizza,https://images.media-allrecipes.com/userphotos/720x405/3806117.jpg,red potatoes^strips bacon^Sauce:^heavy whipping cream^butter^minced garlic^grated Parmesan cheese^Crust:^warm water (125 degrees F 52 degrees C)^honey^active dry yeast^vegetable oil^all-purpose flour^shredded mozzarella cheese,"{'directions': u'Prep\n20 m\nCook\n45 m\nReady In\n1 h 10 m\nPlace potato slices in a deep skillet and cover with 1 inch of water. Bring to a boil; reduce heat and simmer until just tender, about 5 minutes. Drain; set aside to cool.\nPlace bacon slices in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on paper towels; set aside to cool.\nHeat cream, butter, and garlic together in a small saucepan over medium heat, stirring occasionally, until butter is melted, about 5 minutes. Add Parmesan cheese; stir until melted. Reduce heat to low and simmer sauce, uncovered, until thick, about 5 minutes.\nPreheat oven to 425 degrees F (220 degrees C). Grease 2 pizza pans.\nCombine warm water, honey, and yeast in a large bowl. Let stand until yeast softens and begins to form a creamy foam, about 5 minutes.\nStir oil into yeast mixture. Mix in flour, 1 cup at a time, until dough starts to come together. Turn out dough onto a well-floured surface. Knead, adding more flour as you work, until dough is no longer sticky. Divide dough into 2 pieces and roll out to the size of your pizza pans; transfer to greased pans.\nBake in the preheated oven until crusts are lightly golden, about 5 minutes. Remove from oven and spread sauce over both crusts. Cover sauce with potato slices. Crumble bacon slices over potatoes and cover with mozzarella cheese.\nBake pizzas in the preheated oven until crusts are golden brown and cheese is bubbly, about 10 minutes.'}","{u'niacin': {u'hasCompleteData': True, u'name': u'Niacin Equivalents', u'amount': 3.013383, u'percentDailyValue': u'23', u'displayValue': u'3', u'unit': u'mg'}, u'sugars': {u'hasCompleteData': True, u'name': u'Sugars', u'amount': 2.452803, u'percentDailyValue': u'0', u'displayValue': u'2.5', u'unit': u'g'}, u'sodium': {u'hasCompleteData': True, u'name': u'Sodium', u'amount': 189.8088, u'percentDailyValue': u'8', u'displayValue': u'190', u'unit': u'mg'}, u'carbohydrates': {u'hasCompleteData': True, u'name': u'Carbohydrates', u'amount': 16.51869, u'percentDailyValue': u'5', u'displayValue': u'16.5', u'unit': u'g'}, u'vitaminB6': {u'hasCompleteData': True, u'name': u'Vitamin B6', u'amount': 0.05571834, u'percentDailyValue': u'3', u'displayValue': u'< 1', u'unit': u'mg'}, u'calories': {u'hasCompleteData': True, u'name': u'Calories', u'amount': 162.6685, u'percentDailyValue': u'8', u'displayValue': u'163', u'unit': u'kcal'}, u'thiamin': {u'hasCompleteData': True, u'name': u'Thiamin', u'amount': 0.1659426, u'percentDailyValue': u'17', u'displayValue': u'< 1', u'unit': u'mg'}, u'fat': {u'hasCompleteData': True, u'name': u'Fat', u'amount': 7.600288, u'percentDailyValue': u'12', u'displayValue': u'7.6', u'unit': u'g'}, u'folate': {u'hasCompleteData': True, u'name': u'Folate', u'amount': 49.48131, u'percentDailyValue': u'27', u'displayValue': u'49', u'unit': u'mcg'}, u'caloriesFromFat': {u'hasCompleteData': True, u'name': u'Calories from Fat', u'amount': 68.40259, u'percentDailyValue': u'-', u'displayValue': u'68', u'unit': u'kcal'}, u'calcium': {u'hasCompleteData': True, u'name': u'Calcium', u'amount': 132.2265, u'percentDailyValue': u'17', u'displayValue': u'132', u'unit': u'mg'}, u'fiber': {u'hasCompleteData': True, u'name': u'Dietary Fiber', u'amount': 0.7490915, u'percentDailyValue': u'3', u'displayValue': u'0.7', u'unit': u'g'}, u'magnesium': {u'hasCompleteData': True, u'name': u'Magnesium', u'amount': 11.4193, u'percentDailyValue': u'4', u'displayValue': u'11', u'unit': u'mg'}, u'iron': {u'hasCompleteData': True, u'name': u'Iron', u'amount': 1.024803, u'percentDailyValue': u'10', u'displayValue': u'1', u'unit': u'mg'}, u'cholesterol': {u'hasCompleteData': True, u'name': u'Cholesterol', u'amount': 21.5561, u'percentDailyValue': u'7', u'displayValue': u'22', u'unit': u'mg'}, u'protein': {u'hasCompleteData': True, u'name': u'Protein', u'amount': 7.059566, u'percentDailyValue': u'14', u'displayValue': u'7.1', u'unit': u'g'}, u'vitaminA': {u'hasCompleteData': True, u'name': u'Vitamin A - IU', u'amount': 168.3245, u'percentDailyValue': u'3', u'displayValue': u'168', u'unit': u'IU'}, u'potassium': {u'hasCompleteData': True, u'name': u'Potassium', u'amount': 106.8477, u'percentDailyValue': u'3', u'displayValue': u'107', u'unit': u'mg'}, u'saturatedFat': {u'hasCompleteData': True, u'name': u'Saturated Fat', u'amount': 3.975159, u'percentDailyValue': u'20', u'displayValue': u'4', u'unit': u'g'}, u'vitaminC': {u'hasCompleteData': True, u'name': u'Vitamin C', u'amount': 0.9057972, u'percentDailyValue': u'2', u'displayValue': u'< 1', u'unit': u'mg'}}
"
218545,Latin-Inspired Spicy Cream Chicken Stew,https://images.media-allrecipes.com/userphotos/720x405/1104734.jpg,skinless boneless chicken breast halves^diced tomatoes^green salsa^black beans rinsed and drained^pinto beans drained and rinsed^kernel corn^taco seasoning^chopped fresh cilantro^ground red chile pepper^ground cumin^cream cheese,"{'directions': u'Prep\n10 m\nCook\n8 h 15 m\nReady In\n8 h 25 m\nPlace the chicken breasts into the bottom of a slow cooker, and pour tomatoes, green salsa, black beans, pinto beans, and corn over the chicken. Sprinkle taco seasoning, cilantro, ground red chile, and cumin over the mixture, and stir to combine. Cover the cooker, set on Low, and cook until chicken is very tender and the mixture has thickened, 8 to 10 hours.\nFor soup, leave all liquid in the cooker; for a thicker stew, remove some liquid if desired. Mix 1 or 2 tablespoons of liquid with cream cheese in a bowl, stir until smooth, and mix the cream cheese into the cooker to make a creamy sauce. Continue to cook for 15 minutes, then serve.'}","{u'niacin': {u'hasCompleteData': False, u'name': u'Niacin Equivalents', u'amount': 10.37677, u'percentDailyValue': u'80', u'displayValue': u'10', u'unit': u'mg'}, u'sugars': {u'hasCompleteData': False, u'name': u'Sugars', u'amount': 8.222667, u'percentDailyValue': u'0', u'displayValue': u'8.2', u'unit': u'g'}, u'sodium': {u'hasCompleteData': True, u'name': u'Sodium', u'amount': 1301.888, u'percentDailyValue': u'52', u'displayValue': u'1302', u'unit': u'mg'}, u'carbohydrates': {u'hasCompleteData': True, u'name': u'Carbohydrates', u'amount': 37.40297, u'percentDailyValue': u'12', u'displayValue': u'37.4', u'unit': u'g'}, u'vitaminB6': {u'hasCompleteData': False, u'name': u'Vitamin B6', u'amount': 0.2954949, u'percentDailyValue': u'18', u'displayValue': u'< 1', u'unit': u'mg'}, u'calories': {u'hasCompleteData': True, u'name': u'Calories', u'amount': 334.0075, u'percentDailyValue': u'17', u'displayValue': u'334', u'unit': u'kcal'}, u'thiamin': {u'hasCompleteData': False, u'name': u'Thiamin', u'amount': 0.1588362, u'percentDailyValue': u'16', u'displayValue': u'< 1', u'unit': u'mg'}, u'fat': {u'hasCompleteData': True, u'name': u'Fat', u'amount': 7.977177, u'percentDailyValue': u'12', u'displayValue': u'8', u'unit': u'g'}, u'folate': {u'hasCompleteData': False, u'name': u'Folate', u'amount': 81.61906, u'percentDailyValue': u'45', u'displayValue': u'82', u'unit': u'mcg'}, u'caloriesFromFat': {u'hasCompleteData': True, u'name': u'Calories from Fat', u'amount': 71.79459, u'percentDailyValue': u'-', u'displayValue': u'72', u'unit': u'kcal'}, u'calcium': {u'hasCompleteData': True, u'name': u'Calcium', u'amount': 110.3477, u'percentDailyValue': u'14', u'displayValue': u'110', u'unit': u'mg'}, u'fiber': {u'hasCompleteData': False, u'name': u'Dietary Fiber', u'amount': 8.019139, u'percentDailyValue': u'32', u'displayValue': u'8', u'unit': u'g'}, u'magnesium': {u'hasCompleteData': False, u'name': u'Magnesium', u'amount': 52.80169, u'percentDailyValue': u'19', u'displayValue': u'53', u'unit': u'mg'}, u'iron': {u'hasCompleteData': True, u'name': u'Iron', u'amount': 6.285045, u'percentDailyValue': u'63', u'displayValue': u'6', u'unit': u'mg'}, u'cholesterol': {u'hasCompleteData': True, u'name': u'Cholesterol', u'amount': 61.5725, u'percentDailyValue': u'21', u'displayValue': u'62', u'unit': u'mg'}, u'protein': {u'hasCompleteData': True, u'name': u'Protein', u'amount': 26.12021, u'percentDailyValue': u'52', u'displayValue': u'26.1', u'unit': u'g'}, u'vitaminA': {u'hasCompleteData': True, u'name': u'Vitamin A - IU', u'amount': 1584.87, u'percentDailyValue': u'32', u'displayValue': u'1585', u'unit': u'IU'}, u'potassium': {u'hasCompleteData': False, u'name': u'Potassium', u'amount': 665.3068, u'percentDailyValue': u'19', u'displayValue': u'665', u'unit': u'mg'}, u'saturatedFat': {u'hasCompleteData': False, u'name': u'Saturated Fat', u'amount': 3.887164, u'percentDailyValue': u'19', u'displayValue': u'3.9', u'unit': u'g'}, u'vitaminC': {u'hasCompleteData': True, u'name': u'Vitamin C', u'amount': 14.06487, u'percentDailyValue': u'23', u'displayValue': u'14', u'unit': u'mg'}}
"
20453,Reuben Sandwich I,https://images.media-allrecipes.com/userphotos/250x250/225943.jpg,rye bread^butter^thinly sliced corned beef^sauerkraut^mozzarella cheese,"{'directions': u'Cook\n5 m\nReady In\n5 m\nHeat medium skillet over medium heat. Butter bread on one side. Place one slice of bread, buttered side down, in skillet. Layer corned beef, sauerkraut and mozzarella on bread. Top with remaining slice of bread. Cook, turning once, until bread is browned, sandwich is heated through and cheese is melted. Serve immediately.'}","{u'niacin': {u'hasCompleteData': True, u'name': u'Niacin Equivalents', u'amount': 7.91757, u'percentDailyValue': u'61', u'displayValue': u'8', u'unit': u'mg'}, u'sugars': {u'hasCompleteData': True, u'name': u'Sugars', u'amount': 3.700523, u'percentDailyValue': u'0', u'displayValue': u'3.7', u'unit': u'g'}, u'sodium': {u'hasCompleteData': True, u'name': u'Sodium', u'amount': 1682.712, u'percentDailyValue': u'67', u'displayValue': u'1683', u'unit': u'mg'}, u'carbohydrates': {u'hasCompleteData': True, u'name': u'Carbohydrates', u'amount': 34.35612, u'percentDailyValue': u'11', u'displayValue': u'34.4', u'unit': u'g'}, u'vitaminB6': {u'hasCompleteData': True, u'name': u'Vitamin B6', u'amount': 0.269626, u'percentDailyValue': u'17', u'displayValue': u'< 1', u'unit': u'mg'}, u'calories': {u'hasCompleteData': True, u'name': u'Calories', u'amount': 489.254, u'percentDailyValue': u'24', u'displayValue': u'489', u'unit': u'kcal'}, u'thiamin': {u'hasCompleteData': True, u'name': u'Thiamin', u'amount': 0.30983, u'percentDailyValue': u'31', u'displayValue': u'< 1', u'unit': u'mg'}, u'fat': {u'hasCompleteData': True, u'name': u'Fat', u'amount': 28.79442, u'percentDailyValue': u'44', u'displayValue': u'28.8', u'unit': u'g'}, u'folate': {u'hasCompleteData': True, u'name': u'Folate', u'amount': 90.146, u'percentDailyValue': u'50', u'displayValue': u'90', u'unit': u'mcg'}, u'caloriesFromFat': {u'hasCompleteData': True, u'name': u'Calories from Fat', u'amount': 259.1498, u'percentDailyValue': u'-', u'displayValue': u'259', u'unit': u'kcal'}, u'calcium': {u'hasCompleteData': True, u'name': u'Calcium', u'amount': 290.368, u'percentDailyValue': u'36', u'displayValue': u'290', u'unit': u'mg'}, u'fiber': {u'hasCompleteData': True, u'name': u'Dietary Fiber', u'amount': 5.197197, u'percentDailyValue': u'21', u'displayValue': u'5.2', u'unit': u'g'}, u'magnesium': {u'hasCompleteData': True, u'name': u'Magnesium', u'amount': 46.324, u'percentDailyValue': u'17', u'displayValue': u'46', u'unit': u'mg'}, u'iron': {u'hasCompleteData': True, u'name': u'Iron', u'amount': 3.74044, u'percentDailyValue': u'37', u'displayValue': u'4', u'unit': u'mg'}, u'cholesterol': {u'hasCompleteData': True, u'name': u'Cholesterol', u'amount': 103.33, u'percentDailyValue': u'34', u'displayValue': u'103', u'unit': u'mg'}, u'protein': {u'hasCompleteData': True, u'name': u'Protein', u'amount': 23.0383, u'percentDailyValue': u'46', u'displayValue': u'23', u'unit': u'g'}, u'vitaminA': {u'hasCompleteData': True, u'name': u'Vitamin A - IU', u'amount': 504.098, u'percentDailyValue': u'10', u'displayValue': u'504', u'unit': u'IU'}, u'potassium': {u'hasCompleteData': True, u'name': u'Potassium', u'amount': 309.568, u'percentDailyValue': u'9', u'displayValue': u'310', u'unit': u'mg'}, u'saturatedFat': {u'hasCompleteData': True, u'name': u'Saturated Fat', u'amount': 14.09626, u'percentDailyValue': u'70', u'displayValue': u'14.1', u'unit': u'g'}, u'vitaminC': {u'hasCompleteData': True, u'name': u'Vitamin C', u'amount': 8.488, u'percentDailyValue': u'14', u'displayValue': u'8', u'unit': u'mg'}}
"
